"countyID","sourceTypeID","yearID","ageID","ageFraction"
"49003","11","2034","6","0.0457195"
"49003","11","2034","7","0.0439424"
"49003","11","2034","8","0.0417072"
"49003","11","2034","9","0.0391438"
"49003","11","2034","10","0.0364264"
"49003","11","2034","11","0.0333061"
"49003","11","2034","12","0.0365297"
"49003","11","2034","13","0.0182821"
"49003","11","2034","14","0.0144763"
"49003","11","2034","15","0.0149934"
"49003","11","2034","16","0.0124083"
"49003","11","2034","17","0.0165444"
"49003","11","2034","18","0.0186124"
"49003","11","2034","19","0.0217145"
"49003","11","2034","20","0.0206805"
"49003","11","2034","21","0.0165444"
"49003","11","2034","22","0.0144763"
"49003","11","2034","23","0.0129253"
"49003","11","2034","24","0.0103402"
"49003","11","2034","25","0.0222315"
"49003","11","2034","26","0.0315377"
"49003","11","2034","27","0.0361908"
"49003","11","2034","28","0.0253336"
"49003","11","2034","29","0.0258506"
"49003","11","2034","30","0.075"
"49003","11","2035","0","0.0544692"
"49003","11","2035","1","0.0553627"
"49003","11","2035","2","0.0547317"
"49003","11","2035","3","0.052776"
"49003","11","2035","4","0.0505839"
"49003","11","2035","5","0.0485249"
"49003","11","2035","6","0.0465123"
"49003","11","2035","7","0.0439952"
"49003","11","2035","8","0.0422851"
"49003","11","2035","9","0.0401343"
"49003","11","2035","10","0.0376675"
"49003","11","2035","11","0.0350526"
"49003","11","2035","12","0.03205"
"49003","11","2035","13","0.035152"
"49003","11","2035","14","0.0175926"
"49003","11","2035","15","0.0139304"
"49003","11","2035","16","0.0144279"
"49003","11","2035","17","0.0119403"
"49003","11","2035","18","0.0159204"
"49003","11","2035","19","0.0179105"
"49003","11","2035","20","0.0208956"
"49003","11","2035","21","0.0199005"
"49003","11","2035","22","0.0159204"
"49003","11","2035","23","0.0139304"
"49003","11","2035","24","0.0124378"
"49003","11","2035","25","0.00995027"
"49003","11","2035","26","0.0213931"
"49003","11","2035","27","0.0303483"
"49003","11","2035","28","0.0348259"
"49003","11","2035","29","0.0243782"
"49003","11","2035","30","0.075"
"49003","11","2036","0","0.0548142"
"49003","11","2036","1","0.0555018"
"49003","11","2036","2","0.0552759"
"49003","11","2036","3","0.0525597"
"49003","11","2036","4","0.0506817"
"49003","11","2036","5","0.0485765"
"49003","11","2036","6","0.0465993"
"49003","11","2036","7","0.0446665"
"49003","11","2036","8","0.0422493"
"49003","11","2036","9","0.0406071"
"49003","11","2036","10","0.0385416"
"49003","11","2036","11","0.0361727"
"49003","11","2036","12","0.0336616"
"49003","11","2036","13","0.0307781"
"49003","11","2036","14","0.033757"
"49003","11","2036","15","0.0168945"
"49003","11","2036","16","0.0133776"
"49003","11","2036","17","0.0138553"
"49003","11","2036","18","0.0114665"
"49003","11","2036","19","0.0152886"
"49003","11","2036","20","0.0171997"
"49003","11","2036","21","0.0200663"
"49003","11","2036","22","0.0191108"
"49003","11","2036","23","0.0152886"
"49003","11","2036","24","0.0133776"
"49003","11","2036","25","0.0119442"
"49003","11","2036","26","0.0095554"
"49003","11","2036","27","0.0205441"
"49003","11","2036","28","0.029144"
"49003","11","2036","29","0.0334439"
"49003","11","2036","30","0.075"
"49003","11","2037","0","0.0550412"
"49003","11","2037","1","0.0563881"
"49003","11","2037","2","0.0559504"
"49003","11","2037","3","0.0536047"
"49003","11","2037","4","0.0509706"
"49003","11","2037","5","0.0491494"
"49003","11","2037","6","0.0471078"
"49003","11","2037","7","0.0451904"
"49003","11","2037","8","0.0433161"
"49003","11","2037","9","0.040972"
"49003","11","2037","10","0.0393794"
"49003","11","2037","11","0.0373763"
"49003","11","2037","12","0.0350791"
"49003","11","2037","13","0.0326439"
"49003","11","2037","14","0.0298476"
"49003","11","2037","15","0.0327364"
"49003","11","2037","16","0.0163837"
"49003","11","2037","17","0.0129731"
"49003","11","2037","18","0.0134364"
"49003","11","2037","19","0.0111198"
"49003","11","2037","20","0.0148264"
"49003","11","2037","21","0.0166797"
"49003","11","2037","22","0.0194597"
"49003","11","2037","23","0.018533"
"49003","11","2037","24","0.0148264"
"49003","11","2037","25","0.0129731"
"49003","11","2037","26","0.0115831"
"49003","11","2037","27","0.0092665"
"49003","11","2037","28","0.019923"
"49003","11","2037","29","0.0282628"
"49003","11","2037","30","0.075"
"49003","11","2038","0","0.0553144"
"49003","11","2038","1","0.0562566"
"49003","11","2038","2","0.0564847"
"49003","11","2038","3","0.0539296"
"49003","11","2038","4","0.0516687"
"49003","11","2038","5","0.0491297"
"49003","11","2038","6","0.0473742"
"49003","11","2038","7","0.0454064"
"49003","11","2038","8","0.0435582"
"49003","11","2038","9","0.0417516"
"49003","11","2038","10","0.0394922"
"49003","11","2038","11","0.0379571"
"49003","11","2038","12","0.0360264"
"49003","11","2038","13","0.0338121"
"49003","11","2038","14","0.0314648"
"49003","11","2038","15","0.0287695"
