"sourceTypeID","yearID","ageID","ageFraction"
"54","2057","0","0.0438780529774993"
"54","2057","1","0.0436659591247274"
"54","2057","2","0.0434562414332275"
"54","2057","3","0.0432488473901035"
"54","2057","4","0.0430394208870282"
"54","2057","5","0.0425565141140251"
"54","2057","6","0.0418072141625792"
"54","2057","7","0.0408938421868085"
"54","2057","8","0.0396893965296384"
"54","2057","9","0.0387299665977805"
"54","2057","10","0.0379092194052477"
"54","2057","11","0.0367525991619924"
"54","2057","12","0.0357238680837771"
"54","2057","13","0.0344818426670766"
"54","2057","14","0.0332651638792415"
"54","2057","15","0.0319450327456808"
"54","2057","16","0.0304310634624948"
"54","2057","17","0.0289306742344393"
"54","2057","18","0.0272393911347319"
"54","2057","19","0.0256819041156555"
"54","2057","20","0.0241160233891447"
"54","2057","21","0.0227943015343787"
"54","2057","22","0.0215488849601093"
"54","2057","23","0.0202831104203609"
"54","2057","24","0.0192470449104847"
"54","2057","25","0.0182549143812328"
"54","2057","26","0.0172079751065967"
"54","2057","27","0.0163380685839813"
"54","2057","28","0.0156185331672515"
"54","2057","29","0.0147962680200161"
"54","2057","30","0.0664686612326881"
"54","2058","0","0.0438780529774993"
"54","2058","1","0.0436583762919392"
"54","2058","2","0.0434473442929061"
"54","2058","3","0.0432386765588279"
"54","2058","4","0.0430323208397156"
"54","2058","5","0.042558756779755"
"54","2058","6","0.0418190324403778"
"54","2058","7","0.0410827174571268"
"54","2058","8","0.0399332075902827"
"54","2058","9","0.0387570554879864"
"54","2058","10","0.0378201634624781"
"54","2058","11","0.0367851185083906"
"54","2058","12","0.035662794878813"
"54","2058","13","0.0344444566614887"
"54","2058","14","0.0332469130321795"
"54","2058","15","0.0320738082698324"
"54","2058","16","0.0306041278666905"
"54","2058","17","0.0291537080190186"
"54","2058","18","0.0275380427289822"
"54","2058","19","0.0259281726689507"
"54","2058","20","0.0242874199123737"
"54","2058","21","0.0228065638759135"
"54","2058","22","0.0215566092950733"
"54","2058","23","0.0202460439469359"
"54","2058","24","0.0190567978673314"
"54","2058","25","0.0180833726583849"
"54","2058","26","0.0170387483670044"
"54","2058","27","0.0160615575413713"
"54","2058","28","0.0152496053167749"
"54","2058","29","0.0144817731729074"
"54","2058","30","0.0664686612326881"
"54","2059","0","0.0438780529774993"
"54","2059","1","0.0436437277259756"
"54","2059","2","0.0434252241962669"
"54","2059","3","0.0432153191872185"
"54","2059","4","0.0430077658170638"
"54","2059","5","0.0425371224632661"
"54","2059","6","0.0418065388795252"
"54","2059","7","0.041079889026609"
"54","2059","8","0.0401032222452326"
"54","2059","9","0.0389811190223568"
"54","2059","10","0.0378330087688954"
"54","2059","11","0.0366852076007175"
"54","2059","12","0.0356812236001076"
"54","2059","13","0.0343726398848498"
"54","2059","14","0.0331983768764585"
"54","2059","15","0.0320441561807302"
"54","2059","16","0.0307156841104939"
"54","2059","17","0.0293082354337882"
"54","2059","18","0.0277394344935466"
"54","2059","19","0.0262021466313225"
"54","2059","20","0.0245104682052889"
"54","2059","21","0.0229594287708369"
"54","2059","22","0.0215595431999678"
"54","2059","23","0.0202449895246771"
"54","2059","24","0.0190141660040917"
"54","2059","25","0.0178972800368093"
"54","2059","26","0.01687155849182"
"54","2059","27","0.0158969372103286"
"54","2059","28","0.0149852305014203"
"54","2059","29","0.0141336417001475"
"54","2059","30","0.0664686612326881"
"54","2060","0","0.0438780529774993"
"54","2060","1","0.0436276787210582"
"54","2060","2","0.0433946905619221"
"54","2060","3","0.0431774338436616"
"54","2060","4","0.0429687265817099"
"54","2060","5","0.0424970078524303"
"54","2060","6","0.0417695079001139"
"54","2060","7","0.0410521082499821"
"54","2060","8","0.0400851162870643"
"54","2060","9","0.0391321000440109"
"54","2060","10","0.0380371691851196"
"54","2060","11","0.0366834372436375"
"54","2060","12","0.0355705124858359"
"54","2060","13","0.034376888606248"
"54","2060","14","0.0331161404571506"
"54","2060","15","0.031984802891872"
"54","2060","16","0.0306750686747061"
"54","2060","17","0.029403355612359"
"54","2060","18","0.0278752139974885"
"54","2060","19","0.026383119325754"
"54","2060","20","0.0247593346730936"
"54","2060","21","0.0231608079226422"
"54","2060","22","0.0216951759273288"
"54","2060","23","0.0202393562910642"
"54","2060","24","0.0190052985955386"
"54","2060","25","0.0178498438842074"
"54","2060","26","0.016690926365529"
"54","2060","27","0.0157343428654808"
"54","2060","28","0.0148254152513298"
"54","2060","29","0.0138827054914737"
"54","2060","30","0.0664686612326881"
